country,iso3,year,indicator,indicator_name,value,label
Bangladesh,BGD,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",28.88,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",27.386,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",14.958,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",22.103,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",23.803,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",24.866,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",24.605,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",23.986,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",25.992,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",23.377,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",20.975,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",20.621,Jóvenes NEET 15-24 (% población) [8.6]
Brazil,BRA,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.198,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",17.502,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.277,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.222,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",15.335,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",14.42,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",15.321,Jóvenes NEET 15-24 (% población) [8.6]
Chile,CHL,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",21.141,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",21.131,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",21.837,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",22.841,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",23.917,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",27.264,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",24.423,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",23.251,Jóvenes NEET 15-24 (% población) [8.6]
Colombia,COL,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",17.529,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Ethiopia,ETH,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",6.239,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",6.701,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",6.266,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",6.011,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",5.607,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",7.295,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",7.868,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",6.798,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",7.456,Jóvenes NEET 15-24 (% población) [8.6]
Germany,DEU,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Haiti,HTI,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",3.66,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",3.55,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",3.32,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2.97,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",3.14,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Japan,JPN,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.716,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.498,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.701,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.412,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.299,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",20.383,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.353,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",17.317,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",16.351,Jóvenes NEET 15-24 (% población) [8.6]
Mexico,MEX,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",18.586,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.196,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",17.353,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",17.749,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",16.873,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",25.676,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",22.695,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",22.779,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Peru,PER,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",12.442,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",12.017,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",10.972,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",10.922,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",10.409,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",13.892,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",12.205,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",11.244,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",11.191,Jóvenes NEET 15-24 (% población) [8.6]
United States,USA,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),48.71,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),71.63,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),50.05,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),52.81,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Bangladesh,BGD,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),70.04,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),84.04,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Brazil,BRA,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),74.35,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),87.06,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Chile,CHL,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),45.76,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),59.72,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Colombia,COL,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),34.83,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),46.48,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Ethiopia,ETH,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
